gene	PRP	eqtlbma
ENSG00000121644.18	0.809263157894737	0.95980166761
ENSG00000121653.11	0.560315789473684	0.87283645
ENSG00000121671.11	0.807578947368421	0.969504959527
ENSG00000121680.15	0.806736842105263	0.987362903281
ENSG00000121690.10	0.0163157894736842	0.016626
ENSG00000121691.4	0.118947368421053	0.043291
ENSG00000121716.20	0.377157894736842	1
ENSG00000121741.16	0.823368421052632	0.976712522526
ENSG00000121749.15	0.820947368421053	0.988076552784
ENSG00000121753.12	0.794421052631579	0.954502762864
ENSG00000121766.15	0.729789473684211	0.8908444425
ENSG00000121769.7	0.254631578947368	0.8668037609
ENSG00000121774.17	0.818526315789474	0.978547113718
ENSG00000121775.17	0.0317894736842105	0.0631349312
ENSG00000121797.9	0.754947368421053	0.923226669728
ENSG00000121807.5	0.817473684210526	0.95874898138
ENSG00000121851.12	0.812315789473684	0.96940903562
ENSG00000121858.10	0.811157894736842	0.97748803591
ENSG00000121864.9	0.144210526315789	0.15354
ENSG00000121879.3	0.79578947368421	0.974942276395
ENSG00000121892.14	0.165578947368421	0.76833540718
ENSG00000121897.14	0.818105263157895	0.92119462712
ENSG00000121898.12	0.265368421052632	0.71582
ENSG00000121900.18	0.722421052631579	0.8707582825
ENSG00000121903.14	0.0589473684210526	0.2452378888
ENSG00000121905.9	0.798526315789474	0.8989628783
ENSG00000121931.15	0.808947368421053	0.975708737794
ENSG00000121933.18	0.0250526315789474	0.14068
ENSG00000121940.15	0.0181052631578947	0.115667123
ENSG00000121957.12	0.809157894736842	0.93608086072
ENSG00000121964.14	0.812105263157895	0.959863934386
ENSG00000121966.6	0.0175789473684211	0.07273024204
ENSG00000121988.17	0.0713684210526316	0.10837153072
ENSG00000121989.14	0.483473684210526	0.28527
ENSG00000122008.15	0.0234736842105263	0.07579005088
ENSG00000122026.10	0.77378947368421	0.926816035546
ENSG00000122033.14	0.541684210526316	0.99993
ENSG00000122034.14	0.212421052631579	0.056959
ENSG00000122035.6	0.0691578947368421	0.1142507344
ENSG00000122042.9	0.817789473684211	0.980829543112
ENSG00000122068.12	0.811789473684211	0.94994832732
ENSG00000122085.16	0.158315789473684	0.1968145994
ENSG00000122121.10	0.119263157894737	0.016202
ENSG00000122122.9	0.804526315789474	0.977331040313
ENSG00000122126.15	0.734210526315789	0.92953559743
ENSG00000122140.10	0.0144210526315789	0.018866
ENSG00000122176.10	0.408736842105263	0.30371
ENSG00000122203.14	0.686105263157895	0.933072084176
ENSG00000122218.14	0.797368421052632	0.915548402032
ENSG00000122223.12	0.684526315789474	0.9152454915
ENSG00000122254.6	0.821368421052632	0.962651061968
ENSG00000122257.18	0.803052631578947	0.938057165596
ENSG00000122299.11	0.815157894736842	0.957595829472
ENSG00000122304.10	0.808105263157895	0.91794575507
ENSG00000122335.13	0.163578947368421	0.17244
ENSG00000122359.17	0.611789473684211	0.8311188106
ENSG00000122367.19	0.0291578947368421	0.075239
ENSG00000122376.11	0.768736842105263	0.8534005936
ENSG00000122378.13	0.0302105263157895	0.11854
ENSG00000122386.10	0.0285263157894737	0.096674
ENSG00000122390.17	0.0330526315789474	0.079175
ENSG00000122406.12	0.818	0.970790744512
ENSG00000122417.15	0.229473684210526	0.30074
ENSG00000122420.9	0.804210526315789	0.945654293017
ENSG00000122432.17	0.0252631578947368	0.088901
ENSG00000122435.9	0.762736842105263	0.926308752708
ENSG00000122477.12	0.527473684210526	0.056178
ENSG00000122481.16	0.000526315789473684	0.85778
ENSG00000122482.20	0.656210526315789	0.914814959896
ENSG00000122483.17	0.808	0.9348922441
ENSG00000122484.8	0.735157894736842	0.933273967318
ENSG00000122490.18	0.438	0.605411932
ENSG00000122507.20	0.0123157894736842	0.064947
ENSG00000122512.14	0.00452631578947368	1
ENSG00000122515.14	0.0705263157894737	0.06701057486
ENSG00000122545.18	0.82	0.968333279702
ENSG00000122547.10	0.816421052631579	0.964251389908
ENSG00000122550.17	0.000105263157894737	0.2653255201
ENSG00000122557.9	0.0354736842105263	0.9326
ENSG00000122565.18	0.00431578947368421	0.03608541224
ENSG00000122566.20	0.811157894736842	0.969454191682
ENSG00000122574.10	0.810526315789474	0.960841122536
ENSG00000122591.11	0.0241052631578947	0.079519
ENSG00000122641.10	0.815578947368421	0.969171795334
ENSG00000122642.10	0.0122105263157895	0.029939
ENSG00000122643.18	0.452315789473684	0.9085412993
ENSG00000122644.12	0.794105263157895	0.937490754927
ENSG00000122674.11	0.307368421052632	1
ENSG00000122678.16	0.110526315789474	0.99933
ENSG00000122679.8	0.00189473684210526	0.1754076264
ENSG00000122687.17	0.194947368421053	0.068668
ENSG00000122691.12	0.493684210526316	0.910061116354
ENSG00000122692.8	0.811368421052632	0.8655592672
ENSG00000122694.15	0.760947368421053	0.93509768122
ENSG00000122696.13	0.378842105263158	1
ENSG00000122705.16	0.817157894736842	0.964565010144
ENSG00000122707.11	0.754210526315789	0.915122784274
ENSG00000122729.18	0.0469473684210526	0.12376
ENSG00000122733.12	0.813368421052632	0.8746097644
ENSG00000122741.15	0.552736842105263	0.9484921888
ENSG00000122756.14	0.711578947368421	0.941226707321
ENSG00000122778.9	0	0.95209
ENSG00000122779.17	0.809263157894737	0.972958725274
ENSG00000122783.16	0.0433684210526316	0.21014
ENSG00000122786.19	0.781473684210526	0.985256538184
ENSG00000122824.10	0.0262105263157895	0.022747
ENSG00000122852.14	0.437368421052632	0.8177258674
ENSG00000122861.15	0.806315789473684	0.966854193211
ENSG00000122862.4	0.805052631578947	0.946688209354
ENSG00000122863.5	0.00726315789473684	0.036763
ENSG00000122870.11	0.0143157894736842	0.05387471811
ENSG00000122873.11	0.000526315789473684	0.88785
ENSG00000122877.15	0.813368421052632	0.95612296128
ENSG00000122882.10	0.0338947368421053	0.042032
ENSG00000122884.12	0.814105263157895	0.974024645476
ENSG00000122912.14	0.0204210526315789	0.12763
ENSG00000122952.16	0.0994736842105263	0.044767
ENSG00000122958.14	0.082	0.0311644218
ENSG00000122965.10	0.0250526315789474	0.11577
ENSG00000122966.15	0.816631578947368	0.963096229707
ENSG00000122970.15	0.00852631578947368	0.058055
ENSG00000122971.8	0.0631578947368421	0.13278
ENSG00000122986.13	0.812421052631579	0.932504936364
ENSG00000123009.4	0.811157894736842	0.9484247422
ENSG00000123064.12	0.145368421052632	0.044302
ENSG00000123066.7	0.813894736842105	0.96798587799
ENSG00000123080.10	0.0282105263157895	0.048324
ENSG00000123091.4	0.816421052631579	0.973510184704
ENSG00000123094.15	0.0270526315789474	0.019164
ENSG00000123095.5	0.801157894736842	0.960907015594
ENSG00000123096.11	0.660210526315789	0.42074
ENSG00000123104.11	0.00621052631578947	0.015749
ENSG00000123106.10	0.0691578947368421	0.28756
ENSG00000123119.11	0.814210526315789	0.926695044628
ENSG00000123124.13	0.177263157894737	0.83096665181
ENSG00000123130.16	0.024	0.0047923
ENSG00000123131.12	0.0353684210526316	0.0089894
ENSG00000123136.14	0.815052631578947	0.972084720519
ENSG00000123143.12	0.796526315789474	0.946082838696
ENSG00000123144.10	0.675894736842105	0.90182714971
ENSG00000123146.19	0.0258947368421053	0.085584
ENSG00000123154.11	0.814947368421053	0.93214381498
ENSG00000123159.15	0.0866315789473684	0.14303
ENSG00000123178.14	0.820105263157895	0.97398455111
ENSG00000123179.13	0.106736842105263	0.29862
ENSG00000123191.14	0.369052631578947	0.0092112
ENSG00000123200.16	0.0406315789473684	0.91134
ENSG00000123213.22	0.808842105263158	0.94345605381
ENSG00000123219.12	0.0582105263157895	0.1310646759
ENSG00000123240.16	0.000842105263157895	0.23469
ENSG00000123243.14	0.0130526315789474	0.14408
ENSG00000123268.8	0.0982105263157895	0.075973
ENSG00000123297.17	0.751473684210526	1
ENSG00000123329.17	0.276842105263158	1
ENSG00000123338.12	0.809473684210526	0.985952614375
ENSG00000123342.15	0.790105263157895	0.942144435508
ENSG00000123349.13	0.815263157894737	0.982762675064
ENSG00000123352.17	0.0581052631578947	0.2952134176
ENSG00000123353.9	0.733684210526316	0.961756818478
ENSG00000123358.19	0.802105263157895	0.964570384009
ENSG00000123360.11	0.193052631578947	0.79021742841
ENSG00000123374.10	0.510842105263158	0.904674423493
ENSG00000123384.13	0.0583157894736842	0.070635
ENSG00000123395.14	0.006	0.01617
ENSG00000123405.13	0.812631578947368	0.948397483496
ENSG00000123411.14	0.174	0.641640677
ENSG00000123415.15	0.305157894736842	0.36521
ENSG00000123416.15	0.314315789473684	0.88100862127
ENSG00000123427.16	0.537157894736842	0.83388
ENSG00000123444.13	0.817368421052632	0.988106826455
ENSG00000123453.17	0.0772631578947368	0.05291
ENSG00000123454.10	0.0643157894736842	0.96998
ENSG00000123472.12	0.792421052631579	0.971112246525
ENSG00000123473.15	0.0331578947368421	0.12759
ENSG00000123496.7	0.0590526315789474	0.03657
ENSG00000123505.15	0.788947368421053	0.937486752958
ENSG00000123545.5	0.349789473684211	0.022123
ENSG00000123552.17	0.410736842105263	0.6161262832
ENSG00000123560.13	0.822736842105263	0.974078474188
ENSG00000123562.16	0.816315789473684	0.98549167792
ENSG00000123570.3	0.816631578947368	0.988460751708
ENSG00000123575.8	0.807368421052632	0.992464499787
ENSG00000123595.7	0.00357894736842105	0.01336273314
ENSG00000123600.19	0.819157894736842	0.972019527716
ENSG00000123607.14	0.660631578947368	0.86358320754
ENSG00000123609.10	0.0726315789473684	0.1147
ENSG00000123610.4	0.0492631578947368	0.086621
ENSG00000123612.15	0.721473684210526	0.922078542
ENSG00000123636.17	0.810526315789474	0.951116195854
ENSG00000123643.12	0.684631578947368	1
ENSG00000123684.12	0.582315789473684	0.923274700456
ENSG00000123685.8	0.815684210526316	0.952705871244
ENSG00000123689.5	0.814421052631579	0.976790564713
ENSG00000123700.4	0.816736842105263	0.89492048308
ENSG00000123728.9	0.0748421052631579	0.1072868578
ENSG00000123737.12	0.008	0.054872
ENSG00000123739.10	0.426421052631579	0.920101105782
ENSG00000123810.7	0.817894736842105	0.962818985044
ENSG00000123815.11	0.0601052631578947	0.17457
ENSG00000123836.14	0.0122105263157895	0.0371
ENSG00000123843.12	0.813684210526316	0.928506672211
ENSG00000123870.10	0.183894736842105	0.12436
ENSG00000123892.11	0.656210526315789	0.7169437408
ENSG00000123901.8	0.771789473684211	0.8382317538
ENSG00000123908.11	0.807578947368421	0.969538903372
ENSG00000123933.16	0.819263157894737	0.972240269155
ENSG00000123965.13	0.450526315789474	1
ENSG00000123975.4	0.772210526315789	0.77388512
ENSG00000123983.13	0.825894736842105	0.957293972825
ENSG00000123989.13	0.817368421052632	0.971470145053
ENSG00000123992.18	0.747578947368421	0.7779309771
ENSG00000123999.4	0.807263157894737	0.9302346934
ENSG00000124003.12	0.801894736842105	0.90075922184
ENSG00000124006.14	0.814	0.950554899876
ENSG00000124019.9	0.675684210526316	0.868703441
ENSG00000124067.16	0.240315789473684	0.8041620581
ENSG00000124074.11	0.308	0.017777
ENSG00000124097.7	0.241157894736842	0.677646496
ENSG00000124098.9	0.0127368421052632	0.067948
ENSG00000124102.4	0.809789473684211	0.94205303324
ENSG00000124103.8	0.810736842105263	0.92510215314
ENSG00000124104.18	0.289157894736842	0.45494
ENSG00000124107.5	0.818421052631579	0.955091794196
ENSG00000124116.18	0.445263157894737	1
ENSG00000124120.10	0.816736842105263	0.980573893074
ENSG00000124126.13	0.0641052631578947	0.069618
ENSG00000124145.6	0.617894736842105	0.926113576637
ENSG00000124151.18	0.174526315789474	0.70442527096
ENSG00000124155.17	0.811894736842105	0.958254387248
ENSG00000124160.11	0.812210526315789	0.98174501638
ENSG00000124164.15	0.0886315789473684	0.045623
ENSG00000124171.8	0.0068421052631579	0.12189
ENSG00000124172.9	0.435157894736842	0.87907390633
ENSG00000124177.14	0.583368421052632	0.89960112964
ENSG00000124181.14	0.619578947368421	0.823296781
ENSG00000124191.17	0.000947368421052632	0.21435
ENSG00000124193.14	0.819052631578947	0.981678463468
ENSG00000124198.8	0.0665263157894737	0.44748335252
ENSG00000124201.14	0.820526315789474	0.981309849213
ENSG00000124207.16	0.000421052631578947	0.6707
ENSG00000124209.3	0.757052631578947	0.933684971016
ENSG00000124212.5	0.737789473684211	0.8665462127
ENSG00000124214.19	0.801263157894737	0.945564139194
ENSG00000124215.16	0.823789473684211	0.956258828848
ENSG00000124216.3	0.437473684210526	0.935962699989
ENSG00000124217.4	0.811473684210526	0.949948144146
ENSG00000124222.22	0.00284210526315789	0.433864982
ENSG00000124224.16	0.731789473684211	0.930617151166
ENSG00000124225.15	0.0157894736842105	0.072656
ENSG00000124226.10	0.165789473684211	0.786580242
ENSG00000124228.14	0.631473684210526	0.944808686416
ENSG00000124243.17	0.181578947368421	0.63071431
ENSG00000124249.6	0.0147368421052632	0.1179703229
ENSG00000124251.10	0.0165263157894737	0.096589
ENSG00000124253.10	0.822	0.9423286883
ENSG00000124256.14	0.814315789473684	0.957274132525
ENSG00000124257.6	0.387052631578947	0.753963376
ENSG00000124275.14	0.0611578947368421	0.11839
ENSG00000124279.11	0.798526315789474	0.957580025864
ENSG00000124299.13	0.0342105263157895	0.082706
ENSG00000124302.12	0.00926315789473684	0.050575
ENSG00000124313.13	0.542315789473684	0.909549839352
ENSG00000124333.15	0.809789473684211	0.9941375594736
ENSG00000124343.12	0.0829473684210526	0.23502
ENSG00000124356.15	0.0714736842105263	0.60380212495
ENSG00000124357.12	0.0412631578947368	0.06638764692
ENSG00000124370.10	0.162842105263158	0.10632
ENSG00000124374.8	0.0483157894736842	0.053386
ENSG00000124380.10	0.0477894736842105	0.0065691
ENSG00000124383.8	0.742631578947368	0.936151234516
ENSG00000124406.16	0.296842105263158	0.20073
ENSG00000124422.11	0.110105263157895	0.034291
ENSG00000124429.17	0.797368421052632	0.939011224912
ENSG00000124440.15	0.191789473684211	0.77899
ENSG00000124444.15	0.813157894736842	0.96667449854
ENSG00000124459.11	0.824421052631579	0.961861609298
ENSG00000124466.8	0.00936842105263158	0.061436
ENSG00000124486.12	0.515684210526316	0.965140649614
ENSG00000124491.15	0.817789473684211	0.964195111933
ENSG00000124496.12	0.806842105263158	0.952074583552
ENSG00000124507.10	0.813789473684211	0.92340752667
ENSG00000124508.16	0.113052631578947	0.2843
ENSG00000124523.15	0.710947368421053	0.9103617627
ENSG00000124532.14	0.0386315789473684	0.080801
ENSG00000124535.15	0.791894736842105	0.929889502426
ENSG00000124541.6	0.820947368421053	0.96645268075
ENSG00000124549.14	0.326421052631579	0.26902
ENSG00000124562.9	0.719684210526316	0.7201602632
ENSG00000124570.17	0.454526315789474	0.8415917195
ENSG00000124571.17	0.464947368421053	0.88267716904
ENSG00000124574.14	0.806210526315789	0.953121502179
ENSG00000124587.13	0.468526315789474	3.5109e-144
ENSG00000124588.19	0.311894736842105	1
ENSG00000124593.15	0.0447368421052632	0.093681
ENSG00000124596.16	0.811157894736842	0.972915490051
ENSG00000124602.9	0.746315789473684	0.953208929272
ENSG00000124608.4	0.563157894736842	0.9020254447
ENSG00000124613.8	0.301263157894737	1
ENSG00000124614.13	0.410421052631579	0.26807
ENSG00000124615.17	0.355473684210526	0.1576236964
ENSG00000124635.8	0.756421052631579	0.93725553232
ENSG00000124641.15	0.760631578947368	0.8681738005
ENSG00000124659.6	0.766526315789474	0.97224758127
ENSG00000124664.10	0.797684210526316	0.9090448384
ENSG00000124688.13	0.802947368421053	0.952081120656
ENSG00000124701.5	0.797473684210526	0.946842092201
ENSG00000124702.17	0.812	0.97674413726
ENSG00000124713.5	0.284526315789474	1
ENSG00000124731.12	0.812947368421053	0.949635597871
ENSG00000124733.3	0.150947368421053	0.72992
ENSG00000124743.5	0.658526315789474	0.9529005124
ENSG00000124749.16	0.519684210526316	0.961630780294
ENSG00000124762.13	0.796315789473684	0.916688302498
ENSG00000124766.6	0.810736842105263	0.958082282514
ENSG00000124767.6	0.637157894736842	0.38328
ENSG00000124772.11	0.008	0.07863625692
ENSG00000124780.13	0.0364210526315789	0.027783
ENSG00000124782.19	0.726842105263158	0.92702007001
ENSG00000124783.12	0.753578947368421	0.924749713564
ENSG00000124784.8	0.0358947368421053	0.16679
ENSG00000124785.8	0.0118947368421053	0.035832
ENSG00000124786.9	0.354631578947368	0.30975
ENSG00000124787.13	0.0269473684210526	0.020671
ENSG00000124788.17	0.801368421052632	0.933756036202
ENSG00000124789.11	0.0402105263157895	0.06690300423
ENSG00000124795.14	0.00115789473684211	0.01730484757
ENSG00000124802.11	0.796210526315789	0.948695637248
ENSG00000124813.20	0.792526315789474	0.959171757716
ENSG00000124831.18	0.468947368421053	0.936988753625
ENSG00000124839.12	0.171894736842105	0.40734
ENSG00000124920.13	0.182421052631579	0.10535
ENSG00000124942.13	0.810105263157895	0.976163311696
ENSG00000125037.12	0.789684210526316	0.98101249575
ENSG00000125046.14	0.806842105263158	0.91948264897
ENSG00000125089.16	0.812315789473684	0.94975989112
ENSG00000125107.17	0.00947368421052632	0.0099889
ENSG00000125122.15	0.0341052631578947	0.08459115418
ENSG00000125124.11	0.382315789473684	1
ENSG00000125144.13	0.0786315789473684	0.078082
ENSG00000125148.6	0.825684210526316	0.969100852256
ENSG00000125149.11	0.819578947368421	0.980050614274
ENSG00000125166.12	0	0.99888
ENSG00000125170.10	0.018	0.056313
ENSG00000125245.12	0.817789473684211	0.949485936075
ENSG00000125246.15	0.773368421052632	1
ENSG00000125247.15	0.0566315789473684	0.13461
ENSG00000125249.6	0.246842105263158	0.0022842
ENSG00000125257.13	0.0748421052631579	0.14446
ENSG00000125266.6	0.809263157894737	0.950798323387
ENSG00000125304.8	0.006	0.03177722371
ENSG00000125319.14	0.813368421052632	0.963208889198
ENSG00000125337.16	0.146421052631579	0.99997
ENSG00000125347.13	0.0168421052631579	0.031475
ENSG00000125351.11	0.802315789473684	0.89011262254
ENSG00000125352.5	0.00157894736842105	0.0354215553
ENSG00000125354.22	0.0149473684210526	0.10777
ENSG00000125356.6	0.806105263157895	0.974243833288
ENSG00000125375.14	0.069578947368421	0.040631
ENSG00000125378.15	0.790842105263158	0.922607265914
ENSG00000125384.6	0.822842105263158	0.9523119295
ENSG00000125386.15	0.823052631578947	0.96043136668
ENSG00000125388.19	0.0981052631578947	0.31041
ENSG00000125398.5	0.811263157894737	0.927079047468
ENSG00000125409.12	0.507473684210526	0.24352
ENSG00000125414.18	0.822	0.93384933638
ENSG00000125430.8	0.370631578947368	0.24244
ENSG00000125434.10	0.795684210526316	0.948415476536
ENSG00000125445.10	0.326842105263158	1
ENSG00000125447.16	0.792947368421053	0.963544252835
ENSG00000125449.6	0.80578947368421	0.93154827836
ENSG00000125450.10	0.464210526315789	1
ENSG00000125454.11	0.00631578947368421	0.32289
ENSG00000125457.13	0.517157894736842	0.941787266032
ENSG00000125458.6	0.610210526315789	0.3224789632
ENSG00000125459.14	0.769473684210526	0.949654383923
ENSG00000125482.12	0.801052631578947	0.93274174054
ENSG00000125484.11	0.811789473684211	0.972683320652
ENSG00000125485.17	0.419157894736842	1
ENSG00000125503.12	0.000421052631578947	0.30558
ENSG00000125505.16	0.048	0.94069
ENSG00000125510.15	0.0252631578947368	0.065402
ENSG00000125520.13	0.460947368421053	0.952900469515
ENSG00000125534.9	0.340526315789474	1
ENSG00000125611.15	0.433157894736842	0.2055504127
ENSG00000125618.16	0.380105263157895	1
ENSG00000125629.14	0.0501052631578947	0.15239
ENSG00000125630.15	0.270210526315789	0.89457
ENSG00000125633.10	0.100421052631579	0.05809
ENSG00000125637.15	0.250210526315789	1
ENSG00000125648.14	0.157368421052632	0.19638
ENSG00000125650.4	0.812736842105263	0.937695132736
ENSG00000125651.13	0.437263157894737	0.99998
ENSG00000125652.7	0.794	0.923749063615
ENSG00000125656.8	0.00221052631578947	0.10257
ENSG00000125657.4	0.804947368421053	0.9066532465
ENSG00000125675.17	0.804842105263158	0.951420853838
ENSG00000125676.19	0.808842105263158	0.98270519767
ENSG00000125686.11	0.785052631578947	0.973281330298
ENSG00000125691.12	0.596842105263158	0.952167733309
ENSG00000125703.14	0.816736842105263	0.96750769015
ENSG00000125730.16	0.802631578947368	0.943382380096
ENSG00000125731.12	0.00168421052631579	0.062215
ENSG00000125733.17	0	0.97577
ENSG00000125734.15	0.709157894736842	1
ENSG00000125735.10	0.802842105263158	0.909428238474
ENSG00000125740.13	0.812526315789474	0.958463660232
ENSG00000125741.4	0.509052631578947	0.8825185065
ENSG00000125743.10	0.0278947368421053	0.01503
ENSG00000125744.11	0.587263157894737	0.24408
ENSG00000125746.16	0.732947368421053	0.952443689049
ENSG00000125753.13	0.775368421052632	0.955219709284
ENSG00000125755.18	0.478526315789474	0.904235446
ENSG00000125772.12	0.80578947368421	0.960509795664
ENSG00000125775.14	0.00778947368421053	0.72451
ENSG00000125779.21	0.584631578947368	0.8825957644
ENSG00000125780.11	0.824631578947368	0.943860701032
ENSG00000125810.9	0.820526315789474	0.977395015202
ENSG00000125812.15	0.802526315789474	0.94220258385
ENSG00000125814.17	0.0354736842105263	0.050719
ENSG00000125817.7	0.800947368421053	0.969159361976
ENSG00000125818.17	0.120631578947368	0.052565
ENSG00000125821.11	0.0343157894736842	0.15194
ENSG00000125826.20	0.0821052631578947	0.025625
ENSG00000125827.8	0.00989473684210526	0.31427
ENSG00000125834.12	0.814210526315789	0.965090500318
ENSG00000125835.18	0.810842105263158	0.978697061802
ENSG00000125841.12	0.814842105263158	0.960148419175
ENSG00000125843.10	0.824526315789474	0.971056032046
ENSG00000125844.15	0.730736842105263	0.970547525672
ENSG00000125845.6	0.826	0.940956747772
ENSG00000125846.15	0.818631578947368	0.948988934908
ENSG00000125848.9	0.418210526315789	0.9095171458
ENSG00000125863.18	0.0992631578947368	0.1518969624
ENSG00000125864.13	0.811263157894737	0.952858895408
ENSG00000125868.15	0.495052631578947	0.903860236544
ENSG00000125869.9	0.504736842105263	0.88959626044
ENSG00000125870.10	0.823368421052632	0.98402975668
ENSG00000125871.13	0.113157894736842	0.059339
ENSG00000125872.7	0.820105263157895	0.931891474
ENSG00000125875.13	0.744631578947368	0.92248430776
ENSG00000125877.12	0.424631578947368	1
ENSG00000125878.6	0.815894736842105	0.937114312125
ENSG00000125885.13	0.322842105263158	1
ENSG00000125895.5	0.763052631578947	0.88575623212
ENSG00000125898.12	0.515052631578947	0.8360603814
ENSG00000125901.5	0.185789473684211	1
ENSG00000125910.5	0.82821052631579	0.94694387527
ENSG00000125912.10	0.0190526315789474	0.083249
ENSG00000125931.10	0.813473684210526	0.96652309042
ENSG00000125944.18	0.817789473684211	0.98078275
ENSG00000125945.14	0.291894736842105	1
ENSG00000125952.18	0.728736842105263	0.8925863188
ENSG00000125962.14	0.820736842105263	0.983423917001
ENSG00000125966.9	0.823052631578947	0.958376700928
ENSG00000125967.16	0.804105263157895	0.943243753276
ENSG00000125968.8	0.820421052631579	0.960091318704
ENSG00000125970.11	0.784842105263158	0.976340648944
ENSG00000125971.16	0.814526315789474	0.985869902962
ENSG00000125977.6	0.816631578947368	0.977158955124
ENSG00000125991.19	0.810526315789474	0.983360682784
ENSG00000125995.15	0.821263157894737	0.985000132125
ENSG00000126001.15	0.811789473684211	0.921905036416
ENSG00000126003.6	0.817578947368421	0.97786148888
ENSG00000126005.16	0.696947368421053	0.3374111809
ENSG00000126012.11	0.0249473684210526	0.0066687
ENSG00000126016.15	0.00368421052631579	0.09703415055
ENSG00000126062.3	0.812105263157895	0.989416501504
ENSG00000126067.11	0.783473684210526	0.9408170024
ENSG00000126070.19	0.816315789473684	0.975501739136
ENSG00000126088.13	0.0482105263157895	0.12411
ENSG00000126091.19	0.0306315789473684	0.33437112886
ENSG00000126106.13	0.807894736842105	0.932537161342
ENSG00000126107.14	0.297263157894737	0.75423861497
ENSG00000126214.21	0.777684210526316	0.958423002753
ENSG00000126215.13	0.0426315789473684	0.34779
ENSG00000126216.13	0.112842105263158	0.9431151566
ENSG00000126217.20	0.282842105263158	1
ENSG00000126218.11	0.0693684210526316	0.038943
ENSG00000126226.21	0.140736842105263	0.7767316921
ENSG00000126231.13	0.00252631578947368	0.64167
ENSG00000126233.1	0.814947368421053	0.92601571488
ENSG00000126243.8	0.793578947368421	0.96057415536
ENSG00000126246.9	0.770631578947368	0.956455106132
ENSG00000126247.10	0.779052631578947	0.937626265546
ENSG00000126249.7	0.817894736842105	0.964304980894
ENSG00000126254.11	0.808105263157895	0.987331122845
ENSG00000126261.12	0.816631578947368	0.975724605815
ENSG00000126262.4	0.817263157894737	0.9229973512
ENSG00000126264.9	0.822315789473684	0.957037402126
ENSG00000126267.8	0.0264210526315789	0.12411
ENSG00000126351.12	0.807789473684211	0.974465342803
ENSG00000126353.3	0.806	0.961147871884
ENSG00000126368.5	0.797894736842105	0.96047142294
ENSG00000126391.13	0.826315789473684	0.981970118226
ENSG00000126432.13	0.0885263157894737	0.1045745482
ENSG00000126453.9	0.808	0.96646436518
ENSG00000126456.15	0.789684210526316	0.932211517564
ENSG00000126457.21	0.738526315789474	0.953566191838
ENSG00000126458.3	0.806421052631579	0.973073226625
ENSG00000126460.10	0.012	0.15082
ENSG00000126461.14	0.770210526315789	0.931932566272
ENSG00000126464.13	0.246947368421053	0.24229
ENSG00000126467.10	0.15	0.53501461372
ENSG00000126500.3	0.814	0.93505178096
ENSG00000126522.16	0.820526315789474	0.971390911063
ENSG00000126524.9	0.801684210526316	0.9728996806
ENSG00000126561.16	0.815894736842105	0.97977838106
ENSG00000126581.12	0.100105263157895	0.80590242409
ENSG00000126602.10	0.319684210526316	0.017801
ENSG00000126603.8	0.833368421052632	0.960395166784
ENSG00000126653.17	0.786210526315789	0.965122797376
ENSG00000126698.10	0.0228421052631579	0.03342233982
ENSG00000126705.13	0.817263157894737	0.980875101623
ENSG00000126709.14	0.823684210526316	0.962821296608
ENSG00000126746.17	0.458315789473684	0.58813
ENSG00000126749.14	0.810210526315789	0.965861451892
ENSG00000126756.11	0.813578947368421	0.9892901239
ENSG00000126759.13	0.817578947368421	0.975431570062
ENSG00000126767.17	0.816526315789474	0.97891716825
ENSG00000126768.12	0.794631578947368	0.954630956632
ENSG00000126773.12	0.113368421052632	0.039959
ENSG00000126775.8	0.810526315789474	0.96333463585
ENSG00000126777.17	0.808631578947368	0.974451263018
ENSG00000126785.12	0.219157894736842	0.86057334562
ENSG00000126790.11	0.0496842105263158	0.39265
ENSG00000126803.9	0.119157894736842	0.1708
ENSG00000126804.13	0.491473684210526	0.40752
ENSG00000126814.6	0.796105263157895	0.965783497972
ENSG00000126821.7	0.812842105263158	0.975417152644
ENSG00000126822.16	0.822631578947368	0.934417834026
ENSG00000126838.9	0.817894736842105	0.941747518384
ENSG00000126858.16	0.0102105263157895	0.042118
ENSG00000126860.11	0.816842105263158	0.959942645585
ENSG00000126861.4	0.810526315789474	0.937565170154
ENSG00000126870.15	0.376842105263158	1
ENSG00000126878.12	0.186526315789474	0.0051196
ENSG00000126882.12	0.727263157894737	0.970889614495
ENSG00000126883.16	0.811263157894737	0.974344439713
ENSG00000126903.15	0.803263157894737	0.985422352981
ENSG00000126934.13	0.570947368421053	0.4301743318
ENSG00000126945.8	0.824421052631579	0.97980211047
ENSG00000126947.12	0.0101052631578947	0.022248
ENSG00000126953.5	0.813894736842105	0.973711013815
ENSG00000126970.15	0.828421052631579	0.974891676623
ENSG00000127022.14	0.0411578947368421	0.14153
ENSG00000127054.20	0.121578947368421	0.16879
ENSG00000127080.9	0.0816842105263158	0.41598372793
ENSG00000127081.13	0.818421052631579	0.954795556288
ENSG00000127083.7	0.0315789473684211	0.082215
ENSG00000127084.17	0.0262105263157895	0.12957
ENSG00000127124.14	0.502947368421053	0.950601416032
ENSG00000127125.8	0.818421052631579	0.982074582577
ENSG00000127129.9	0.00389473684210526	0.05501033085
ENSG00000127184.12	0.810842105263158	0.987034554424
ENSG00000127191.17	0.794526315789474	0.947148653144
